
553,A01633355,1832,4/27/2014 8:47:55,1514
554,A01527085,1974,2/13/2014 14:7:18,2446
555,A08029041,2781,7/22/2017 14:26:29,1620
556,A15624404,1484,2/23/2020 8:14:47,167
557,A18069074,2698,3/23/2017 15:12:23,2696
558,A00898356,2516,2/20/2015 15:31:23,438
559,A00897094,2959,4/26/2014 15:8:44,2551
560,A11847255,674,8/8/2015 13:33:1,958
561,A00371930,2889,8/17/2014 8:49:29,1503
562,A00741968,2903,6/20/2015 10:55:58,1668
563,A15630061,1026,9/17/2016 16:16:37,1699
564,A08546962,2593,7/1/2018 12:50:29,1486
565,A16829726,2575,1/26/2015 14:2:28,394
566,A15626473,1817,1/26/2020 8:30:17,739
567,A11890489,1521,7/26/2019 9:50:17,408
568,A19520023,1016,11/15/2016 8:45:41,2068
569,A13698259,1357,9/25/2014 15:13:22,1642
570,A00852616,1256,10/25/2015 10:12:54,1853
571,A00862344,493,9/3/2020 15:30:21,2451
572,A15976175,1886,11/1/2014 11:2:54,743
573,A00726442,432,2/18/2016 10:35:27,1527
574,A00311132,1472,7/12/2014 13:25:13,844
575,A24114759,52,2/19/2015 12:32:40,377
576,A00343075,635,7/15/2016 10:20:51,580
577,A16273425,684,9/12/2015 15:40:52,760
578,A01562414,2950,4/5/2016 14:3:35,2995
579,A01586961,1048,6/15/2018 11:32:35,1210
580,A09192734,2218,9/10/2014 12:42:25,2569
581,A02780442,2272,10/19/2017 13:32:0,777
582,A02769974,1251,9/15/2017 12:39:32,1907
583,A08576835,1197,3/7/2020 13:5:1,669
584,A24525176,2782,2/14/2015 10:31:5,365
585,A09169557,852,8/5/2018 16:39:22,2209
586,A00320735,2849,11/26/2014 10:12:34,2468
587,A00247908,211,10/25/2018 16:21:24,2744
588,A24579122,1379,6/26/2014 11:17:33,2628
589,A01427432,13,11/16/2019 15:0:47,133
590,A08560530,1560,7/21/2016 12:44:6,941
591,A18018644,2117,7/1/2017 12:15:35,1191
592,A01636635,400,8/5/2018 10:43:43,360
593,A15943915,387,5/2/2020 15:3:6,2553
594,A01667740,726,6/3/2020 10:18:57,534
595,A18491126,132,2/22/2015 11:43:41,2177
596,A15997051,2472,9/4/2018 12:4:31,1146
597,A16255359,662,9/12/2020 12:49:36,2596
598,A15983056,2372,11/16/2016 11:17:10,685
599,A11870676,2242,2/7/2019 14:19:16,931
600,A08012799,1398,1/18/2017 10:47:49,1778
601,A00830667,161,3/16/2018 15:17:9,1115
602,A01551128,1418,11/2/2017 14:54:15,1398
603,A01436711,175,11/25/2016 16:1:2,203
604,A15998706,2415,9/22/2016 8:0:57,1193
605,A00772351,1957,3/3/2014 10:24:36,2862
606,A16829618,874,1/5/2020 16:50:42,532
607,A13653776,2022,10/9/2018 10:37:42,2644
608,A24115782,2664,3/21/2018 11:48:40,1492
609,A18495884,1227,7/26/2016 8:1:35,2891
610,A24569524,1450,7/13/2018 11:31:36,1861
611,A15634536,105,11/17/2015 8:58:52,229
612,A08090218,2053,6/24/2019 8:35:45,523
613,A24594953,773,3/11/2015 11:24:45,49
614,A08587918,46,1/22/2018 10:51:18,804
615,A18450371,706,4/22/2015 16:27:0,1002
616,A11885514,943,6/8/2015 12:36:55,418
617,A09148690,1011,9/19/2020 12:16:54,1820
618,A08088443,549,2/9/2018 13:11:30,2156
619,A16260963,1045,5/2/2018 12:36:6,99
620,A01692550,2030,7/6/2018 10:15:51,1747
621,A00362124,910,8/7/2019 8:34:51,1816
622,A02794925,2446,8/6/2015 14:58:41,1602
623,A13676149,308,6/5/2014 8:11:51,2756
624,A18031289,2101,9/10/2015 10:54:14,1522
625,A00727531,1443,9/3/2016 14:22:17,1484
626,A16219267,2397,7/4/2020 11:12:35,2912
627,A16225819,803,2/5/2018 11:25:46,2012
628,A15642259,2010,3/21/2014 15:43:28,1815
629,A24593563,645,1/24/2016 9:7:29,2489
630,A19591265,2884,10/21/2014 16:53:7,53
631,A00371274,2278,5/9/2014 14:56:13,1806
632,A18073927,616,5/2/2017 11:49:40,897
633,A00875296,12,8/5/2015 15:10:17,2885
634,A08067721,1954,11/3/2018 16:11:43,254
635,A18455625,1362,2/27/2020 12:50:14,2276
636,A18422872,159,7/23/2018 15:4:42,200
637,A01026821,380,4/23/2018 11:5:28,2526
638,A13661687,1086,1/18/2014 12:31:1,298
639,A08036383,130,5/17/2019 15:32:26,1324
640,A09133498,2282,3/5/2015 16:15:37,2499
641,A08050516,132,8/23/2014 16:1:49,646
642,A01025685,2851,3/10/2017 12:58:41,2074
643,A15966796,2456,5/6/2016 10:42:55,559
644,A24141465,867,11/9/2019 11:53:9,2093
645,A13619552,760,2/10/2018 11:12:11,1534
646,A01511984,2369,8/10/2016 11:5:47,1490
647,A01525241,1932,1/27/2014 15:45:56,1133
648,A24539555,2646,10/13/2020 12:36:46,2571
649,A01510928,2325,9/13/2015 10:17:55,353
650,A01589170,1494,3/20/2018 14:33:44,2580
651,A19541920,766,7/18/2016 15:14:34,147
652,A18450473,2418,2/9/2019 14:5:4,1262
653,A15915652,632,1/20/2015 15:6:3,1407
654,A01061684,2517,2/6/2018 11:29:22,5
655,A24534233,2793,10/17/2016 9:38:56,783
656,A15619301,19,2/16/2020 8:44:25,334
657,A00858537,415,11/2/2020 13:9:21,2464
658,A18488981,378,9/21/2018 13:32:45,2503
659,A00364734,276,7/24/2018 10:3:38,530
660,A00846642,1865,3/5/2019 14:38:58,772
661,A16887357,2376,5/6/2019 12:51:53,2341
662,A15695075,2317,3/21/2015 11:20:13,1651
663,A15695776,1324,9/3/2019 8:7:9,2824
664,A18088177,648,3/11/2019 8:32:26,660
665,A08581808,1477,9/10/2014 13:1:22,877
666,A13644167,1793,2/21/2016 12:34:11,154
667,A19598480,1345,5/26/2014 8:51:26,1460
668,A00720790,1124,10/14/2014 10:38:0,617
669,A00725852,989,6/1/2015 13:27:2,2350
670,A16221058,2851,4/5/2015 8:48:15,1623
671,A00852252,2867,8/18/2014 8:56:24,1714
672,A16270561,2229,4/7/2016 16:10:51,2343
673,A16845620,2724,4/24/2017 13:4:2,1653
674,A24521024,1068,9/3/2014 12:47:25,1421
675,A15635592,1203,6/17/2014 10:40:0,1923
676,A19529997,364,1/3/2020 11:1:8,564
677,A08021688,2294,9/7/2017 11:42:43,1865
678,A08028243,1745,3/2/2019 13:43:40,1485
679,A18495294,646,2/7/2015 15:8:2,809
680,A24199105,1379,7/26/2018 10:43:28,816
681,A00877585,2770,2/10/2017 12:52:36,2601
682,A09169822,462,10/25/2016 15:14:58,263
683,A00824890,1990,1/14/2016 12:52:30,2284
684,A13687950,1455,5/10/2016 11:0:42,730
685,A16242904,1423,10/10/2016 16:6:31,727
686,A24514359,2164,9/6/2019 15:17:6,1366
687,A24151834,2289,11/15/2019 12:10:35,311
688,A18497170,2800,2/5/2014 11:7:52,702
689,A00727047,1466,7/20/2020 14:58:44,292
690,A01529884,647,7/17/2018 11:32:46,2763
691,A08047893,2049,2/27/2015 8:20:19,1559
692,A18021398,2306,2/8/2017 14:58:41,844
693,A01480511,115,11/27/2020 8:54:21,589
694,A24173298,569,9/18/2018 8:20:25,1374
695,A08529699,2211,5/5/2020 10:49:41,979
696,A09139000,120,1/7/2016 12:6:34,2816
697,A01513467,832,11/13/2015 11:18:30,71
698,A11862176,1113,9/1/2014 8:35:27,721
699,A01543215,1695,8/6/2015 14:18:45,2038
700,A16258943,1271,7/22/2019 14:4:57,2202
701,A18487061,329,10/18/2019 9:39:19,852
702,A15688008,113,9/19/2017 12:32:54,1337
703,A08597261,962,10/18/2015 14:35:42,1042
704,A01573428,1779,11/14/2017 9:53:39,2551
705,A11830478,931,1/8/2014 13:3:18,1688
706,A24554916,841,9/18/2017 15:29:39,1626
707,A18488412,1999,5/18/2020 8:26:1,430
708,A08578186,1869,10/23/2019 10:44:35,808
709,A01519651,619,2/22/2014 16:14:20,1903
710,A16887794,1734,5/20/2020 13:3:46,1041
711,A19581171,30,10/16/2014 13:27:39,2291
712,A11823854,974,4/7/2018 16:51:38,1800
713,A15977245,2037,3/21/2014 13:49:41,2515
714,A01449188,1202,6/4/2018 8:45:8,536
715,A15952616,1400,7/1/2020 9:12:20,1992
716,A01011094,1218,2/15/2014 12:3:53,2899
717,A01463743,2631,9/14/2016 15:53:40,189
718,A18091384,2173,11/27/2014 13:33:24,2916
719,A18038833,1530,11/8/2014 8:51:52,755
720,A00861008,1617,7/10/2019 13:10:13,333
721,A08575891,1809,9/12/2015 16:50:33,664
722,A15684868,850,9/27/2018 13:11:31,1579
723,A16277301,1963,9/27/2018 11:6:12,1146
724,A24179526,2647,6/18/2015 9:20:13,408
725,A01056723,106,8/11/2017 15:54:53,887
726,A00324412,2866,2/16/2015 9:24:40,1691
727,A02773609,1419,11/13/2020 15:41:29,2576
728,A15655879,1459,1/12/2017 12:9:34,1101
729,A00774883,1161,11/4/2018 8:23:41,1264
730,A24180151,387,1/16/2015 14:1:23,2929
731,A08510089,1836,8/23/2014 16:9:35,1314
732,A13643069,486,7/12/2014 9:33:14,1966
733,A01468586,2354,1/2/2014 14:50:53,269
734,A01029910,1679,1/18/2020 8:30:2,2429
735,A11895602,354,4/15/2016 16:29:7,786
736,A08073134,1962,11/24/2017 16:45:39,2085
737,A16856120,1805,6/13/2018 8:4:14,43
738,A19535020,2516,7/5/2017 10:24:48,554
739,A16251032,2829,10/8/2019 13:23:23,2864
740,A13671546,2886,7/25/2016 8:3:49,2923
741,A15999504,2470,11/21/2017 14:17:4,1757
742,A01557206,2725,7/25/2017 9:51:58,325
743,A15671078,1486,6/15/2017 11:18:31,2620
744,A00322812,2037,9/6/2017 16:21:56,73
745,A19532271,2922,3/7/2014 13:30:5,1294
746,A13617598,379,5/26/2014 8:54:39,580
747,A24127712,2574,5/20/2014 16:35:57,2151
748,A16224882,1217,1/2/2020 16:34:10,875
749,A19514242,1474,8/24/2015 15:34:3,203
750,A00212164,298,10/24/2017 14:12:46,1902
751,A00258814,2793,9/26/2018 13:38:51,449
752,A01095640,963,7/20/2019 13:11:4,978
753,A09116903,1887,4/26/2017 15:9:32,788
754,A13665765,2383,8/2/2014 16:34:30,2526
755,A18466610,1767,5/16/2015 13:39:23,2360
756,A01485751,1784,8/24/2019 12:53:45,94
757,A15694265,454,7/25/2017 16:52:40,1013
758,A01611293,619,11/6/2018 11:41:27,1456
759,A24110264,977,10/9/2017 9:25:43,2486
760,A01489623,370,5/25/2016 10:4:35,818
761,A00864866,1726,5/11/2014 15:13:9,2872
762,A01426092,2845,10/12/2020 12:43:24,151
763,A24586861,13,6/25/2018 8:47:51,366
764,A18423058,2536,8/13/2017 8:39:54,2796
765,A01071263,2202,4/4/2016 13:20:9,549
766,A01431660,1849,10/10/2018 10:20:22,1146
767,A00838826,925,9/11/2014 8:27:42,2353
768,A08040893,2662,9/9/2018 12:44:38,908
769,A00337144,153,9/23/2019 16:41:0,572
770,A01063039,1742,3/9/2020 8:51:38,729
771,A18438532,1718,2/8/2019 11:25:37,678
772,A24522282,2420,9/15/2016 12:54:49,456
773,A24133911,1649,7/25/2019 15:36:58,873
774,A18450845,949,10/16/2015 16:15:2,1653
775,A01645062,1451,3/22/2020 16:18:7,2397
776,A01512245,1389,8/20/2015 14:25:32,1160
777,A16297348,1668,10/18/2018 9:19:57,2780
778,A00848048,2231,7/27/2018 11:10:14,1895
779,A15940815,2030,9/17/2018 12:16:6,2936
780,A00332684,2031,10/18/2020 13:25:12,1128
781,A01580259,2596,4/2/2019 9:15:40,362
782,A02742285,2507,6/17/2018 15:33:17,2522
783,A08535197,2289,11/21/2019 12:1:29,1719
784,A18056278,168,8/13/2018 10:36:52,183
785,A08014895,2899,9/22/2015 8:47:29,301
786,A00288006,177,7/9/2020 10:23:30,1158
787,A16819726,903,10/19/2014 10:49:40,2000
788,A00786379,2276,11/6/2018 14:41:21,1564
789,A16846859,2217,3/9/2016 10:17:36,891
790,A00793409,875,3/24/2015 11:2:19,1513
791,A09162427,812,11/5/2017 16:19:56,1894
792,A00338385,490,2/13/2018 13:48:45,2409
793,A16818315,843,4/3/2017 16:25:3,1890
794,A02744966,1764,11/16/2020 10:44:45,2867
795,A18490238,465,8/20/2019 8:16:38,873
796,A01666972,1930,7/15/2014 8:0:38,2428
797,A19553903,2017,8/6/2016 16:30:5,781
798,A02741579,1255,5/9/2018 9:5:35,646
799,A19535106,2139,11/8/2018 10:27:45,346
800,A13684168,377,1/3/2014 9:35:40,969
801,A18462330,1759,2/21/2017 16:53:54,2048
802,A00270376,2217,3/18/2020 11:16:18,2064
803,A00771296,369,9/12/2018 16:18:9,1124
804,A11834760,2037,1/21/2020 14:8:22,296
805,A24557190,884,3/22/2015 10:13:8,2045
806,A18430091,2677,7/18/2019 8:10:0,815
807,A24555288,1619,6/1/2018 13:1:3,926
808,A00749616,243,11/17/2020 15:20:29,2956
809,A18414262,236,1/14/2018 16:42:20,950
810,A15647924,2683,4/1/2017 15:39:48,2021
811,A01571961,2420,5/12/2018 10:1:45,1135
812,A01539776,528,7/4/2016 12:8:24,2939
813,A02754036,894,9/22/2017 15:51:19,2341
814,A02761139,1250,6/23/2014 12:25:30,2179
815,A16292923,79,8/2/2015 8:15:51,1278
816,A15916139,1523,6/27/2014 16:5:49,1171
817,A02774453,2860,6/24/2019 15:9:52,2253
818,A24124142,2150,5/18/2017 15:36:56,1004
819,A00891721,1941,6/23/2019 16:18:23,317
820,A11866816,1329,3/1/2014 10:22:36,212
821,A01495493,250,7/24/2014 16:56:40,2968
822,A16836005,954,5/11/2014 10:11:19,1610
823,A02777592,2749,2/6/2020 9:53:0,839
824,A15927293,1582,2/5/2015 12:6:38,2881
825,A00884170,235,10/10/2020 8:58:39,2656
826,A09183705,533,7/1/2019 13:2:49,2091
827,A19587525,882,1/18/2016 11:54:44,2388
828,A00372503,2190,3/15/2016 12:17:11,1827
829,A16844165,2789,9/2/2020 14:24:21,1602
830,A16261648,1826,2/12/2016 14:44:27,791
831,A24541900,1676,6/20/2016 14:21:25,1201
832,A01449328,2718,11/15/2018 16:40:21,2956
833,A01596500,2396,2/25/2018 16:9:26,2370
834,A24140204,957,4/19/2014 9:6:23,2789
835,A24553912,2577,4/3/2020 13:57:15,2901
836,A15993440,2684,7/17/2016 14:25:21,2120
837,A18054547,1443,3/10/2017 15:40:6,2220
838,A11883994,2557,6/6/2017 14:18:5,2245
839,A11882646,1588,11/24/2014 15:49:43,1959
840,A00268362,2526,8/11/2020 16:4:27,307
841,A24526276,862,8/14/2019 12:48:25,1053
842,A00753668,2964,5/8/2019 11:54:9,2865
843,A18465676,1344,6/25/2017 13:25:58,1436
844,A24182493,1839,6/13/2016 11:3:45,2691
845,A19515007,760,5/18/2014 8:26:30,1200
846,A01516210,2589,11/8/2019 10:36:30,2776
847,A13667907,1900,10/24/2019 14:23:24,889
848,A01540734,1897,4/12/2014 11:26:31,532
849,A02735601,989,10/20/2016 8:55:51,2411
850,A01067657,1246,9/26/2015 8:36:46,524
851,A15976077,1374,8/24/2020 9:17:43,997
852,A16823320,2172,10/21/2016 8:19:6,599
853,A18033416,1618,6/19/2016 9:13:10,1150
854,A01051848,114,4/14/2014 16:30:7,955
855,A00772234,2432,11/13/2017 9:5:57,1822
856,A24519884,110,4/17/2014 13:8:33,1260
857,A09176342,1772,8/18/2017 9:48:16,2047
858,A00837562,1091,3/14/2020 11:38:28,2065
859,A01434148,1106,8/17/2017 12:35:41,1461
860,A00257043,2656,3/27/2014 12:36:16,776
861,A18026124,1100,2/6/2014 12:40:14,2249
862,A08566343,1734,10/19/2020 8:10:49,2920
863,A00789009,2759,9/21/2016 16:21:6,2176
864,A18436172,715,5/7/2020 9:23:51,981
865,A08089582,311,4/14/2019 8:44:21,1641
866,A16816192,2007,11/3/2018 9:46:23,2000
867,A16226834,436,11/12/2016 11:25:55,1391
868,A00897390,2242,1/9/2020 12:12:53,374
869,A00290785,978,9/27/2018 14:53:13,100
870,A16883041,2700,8/17/2016 10:16:28,2980
871,A11845150,2385,10/23/2014 8:50:41,2772
872,A13674017,2608,7/24/2020 8:17:45,830
873,A18425054,2866,11/27/2014 15:13:11,2866
874,A19516918,1720,4/18/2017 15:40:53,832
875,A02734098,2772,2/20/2020 13:0:9,2980
876,A13635384,2590,8/21/2020 12:27:29,924
877,A09153888,1914,6/19/2014 13:12:18,996
878,A00778657,214,3/26/2015 13:16:12,1969
879,A13695844,126,3/19/2019 10:6:6,2502
880,A19561519,2951,6/8/2019 14:48:7,702
881,A15999356,937,4/10/2017 15:5:24,2023
882,A09140350,1289,3/12/2020 15:54:11,2677
883,A11830460,505,11/1/2017 11:47:17,238
884,A08560066,848,7/9/2015 13:14:32,1900
885,A16869129,2756,1/21/2020 12:53:41,615
886,A24512139,1809,3/6/2017 12:27:17,1424
887,A18499470,404,1/2/2020 14:53:9,2628
888,A24138210,1586,5/18/2014 16:4:17,2237
889,A01651529,830,10/13/2014 16:26:23,1788
890,A16227587,1771,7/20/2016 16:16:39,2463
891,A19510657,216,5/6/2016 12:2:4,895
892,A00810544,2656,6/3/2015 11:28:36,976
893,A00743405,755,4/22/2017 9:8:21,1605
894,A00219162,1237,4/3/2017 9:38:25,2005
895,A01435797,731,2/11/2016 11:48:11,1880
896,A00743491,1433,4/1/2016 11:5:33,1955
897,A16248217,2510,2/21/2020 10:0:1,1511
898,A16223062,2933,7/24/2015 10:27:6,1276
899,A00376469,833,8/5/2014 9:44:22,1871
900,A24182373,1058,1/21/2014 14:6:6,21
901,A01572934,1457,6/2/2020 15:36:32,2207
902,A18454075,1963,5/21/2016 8:37:28,1337
903,A15933507,223,1/19/2020 13:57:16,1254
904,A01636119,594,8/9/2017 13:5:21,253
905,A00316067,1166,5/9/2019 16:12:4,1573
906,A19585618,1071,7/7/2018 16:25:54,989
907,A09181824,1610,5/26/2020 9:32:53,1554
908,A15910057,2203,8/6/2016 10:57:14,1140
909,A02711309,2647,8/27/2019 10:55:55,1796
910,A08030409,2146,10/25/2015 12:3:27,1719
911,A00249554,500,4/4/2018 16:21:13,1085
912,A18481242,863,1/25/2020 11:58:1,899
913,A08525276,270,7/27/2019 16:57:20,384
914,A19556187,460,9/15/2015 14:12:32,1581
915,A00341245,1023,6/23/2014 13:57:49,2574
916,A01469332,2115,6/27/2019 13:12:1,393
917,A15629442,534,6/24/2020 12:47:30,504
918,A09122502,1216,9/18/2018 10:33:32,1097
919,A18450601,264,10/20/2017 13:54:7,1188
920,A00771001,807,7/14/2020 12:43:2,1039
921,A09190279,907,5/7/2015 12:19:12,194
922,A11872182,1155,2/27/2020 11:46:36,2976
923,A15939420,717,8/3/2017 12:11:29,2408
924,A00256757,1512,10/13/2019 14:4:31,1458
925,A11865942,1789,9/18/2017 15:39:23,2906
926,A01028165,2033,10/26/2017 12:47:3,2618
927,A01024171,1157,10/7/2020 15:34:22,46
928,A13689449,934,3/3/2014 12:0:43,1683
929,A13664679,293,9/13/2018 11:18:40,2773
930,A19574165,644,4/24/2014 9:21:34,1847
931,A13670725,2385,2/7/2018 9:53:26,235
932,A09124385,1285,6/1/2016 9:10:11,542
933,A18085746,1686,1/27/2018 11:57:47,919
934,A08097030,1373,9/5/2015 11:26:57,303
935,A09172143,799,7/13/2016 15:37:32,2316
936,A08038840,1279,5/23/2019 14:53:53,1508
937,A13690400,371,9/26/2017 9:23:53,2245
938,A24577900,2215,9/25/2018 13:8:53,806
939,A01037558,1986,8/7/2014 13:28:26,1149
940,A11867070,990,1/20/2020 11:53:44,448
941,A00213873,2503,4/13/2014 10:20:22,692
942,A01082972,506,11/2/2014 11:21:52,2310
943,A00320460,1243,3/24/2019 13:34:20,1262
944,A15614679,988,7/21/2017 10:49:53,890
945,A00861591,576,9/22/2016 16:20:24,2200
946,A15912973,1658,11/14/2014 16:29:1,817
947,A09168826,1691,7/8/2020 11:56:14,1414
948,A01470776,2600,2/14/2020 11:22:46,846
949,A16261475,2518,5/12/2014 12:7:33,253
950,A16250023,921,3/18/2015 14:3:9,2308
951,A01697607,203,5/10/2014 14:42:1,2272
952,A18419274,598,11/9/2019 16:51:27,1236
953,A09156019,1974,3/10/2015 13:58:56,910
954,A15989026,2331,8/24/2019 13:26:18,1654
955,A01475651,2456,2/20/2016 9:12:50,648
956,A00784310,2607,10/7/2018 10:16:53,53
957,A01498213,550,4/24/2016 11:52:56,2751
958,A00760309,1016,9/12/2019 14:20:42,618
959,A09153734,1110,6/24/2017 14:51:56,1168
960,A24171460,1437,2/15/2019 10:49:58,2777
961,A11855005,2218,4/6/2015 8:17:30,1764
962,A15975933,2981,9/2/2016 12:57:8,693
963,A24128936,1215,6/26/2015 15:6:32,2188
964,A00720702,1308,10/9/2015 16:1:19,771
965,A15643242,2066,3/24/2014 10:35:58,2306
966,A02718728,1519,5/9/2019 13:36:0,1365
967,A24579054,1482,7/4/2020 16:27:11,801
968,A16811804,1201,4/2/2014 11:57:20,903
969,A00267602,1966,9/8/2016 15:0:58,86
970,A09185963,2049,7/7/2019 14:30:53,1887
971,A00762490,1049,4/6/2019 10:15:5,1970
972,A08035100,624,4/5/2020 15:6:35,520
973,A00368502,1534,7/17/2015 13:31:4,770
974,A01567089,1579,5/6/2014 8:26:20,1561
975,A16850687,608,10/7/2016 8:48:38,1169
976,A00390865,2706,1/12/2018 16:24:18,1706
977,A01545280,2216,6/10/2018 14:38:15,2535
978,A16818300,2033,7/15/2018 9:47:33,2339
979,A11878723,241,7/24/2014 14:9:5,80
980,A15646529,2436,5/10/2014 14:36:20,2911
981,A00742897,2646,10/24/2014 8:17:46,2025
982,A16236953,862,4/27/2017 11:37:34,22
983,A13621533,721,4/24/2017 16:19:8,2252
984,A13698214,1677,2/1/2014 12:40:29,1287
985,A00760117,2745,6/20/2018 11:5:31,396
986,A00845010,1091,9/4/2017 8:27:56,2821
987,A16851923,1616,9/24/2018 12:37:12,454
988,A18080278,1659,11/9/2016 13:56:27,87
989,A01514937,1221,3/18/2017 9:39:5,477
990,A18471391,496,3/11/2016 12:47:36,85
991,A01524185,33,7/5/2020 9:27:55,2579
992,A01423651,1659,6/21/2015 11:28:9,2449
993,A00217724,409,10/7/2018 15:42:54,459
994,A24149656,2854,2/25/2019 9:4:25,2194
995,A16295622,1076,4/20/2015 10:3:12,2505
996,A00721499,1827,2/17/2015 14:48:12,820
997,A19547595,1595,1/8/2017 12:40:18,943
998,A16283317,2240,11/21/2014 12:0:58,1313
999,A16254996,1227,10/3/2020 16:39:53,2405
1000,A15936422,1361,10/19/2014 9:9:22,1657
1001,A08517476,2481,10/16/2019 16:28:47,838
1002,A08550581,2795,9/12/2017 15:24:52,1333
1003,A15686732,2938,10/11/2015 12:47:45,1581
1004,A24559070,2774,5/12/2019 14:3:38,2187
1005,A00771091,2177,6/18/2020 11:14:2,1160
1006,A15956065,1883,8/11/2019 15:3:23,2575
1007,A08534330,1369,10/25/2014 10:46:21,1288
1008,A01472488,2700,5/11/2019 11:57:34,170
1009,A15631898,1027,5/23/2014 12:4:38,1307
1010,A11868344,2055,8/14/2015 9:14:31,2764
1011,A24132588,2695,11/4/2018 11:3:37,1340
1012,A01073472,822,3/16/2016 9:31:21,1233
1013,A02765143,80,9/20/2016 16:37:34,1359
1014,A11890763,979,8/20/2014 16:40:33,2079
1015,A01622122,1096,9/24/2016 9:58:10,1573
1016,A15611611,660,7/12/2016 13:5:54,2564
1017,A18047958,1565,1/11/2016 12:5:57,2263
1018,A01014280,1843,11/4/2018 9:51:1,1723
1019,A15944143,868,11/21/2015 12:22:46,1196
1020,A01481790,279,2/26/2015 8:33:0,307
1021,A01650363,2208,3/19/2018 8:25:45,1732
1022,A24182334,2127,3/1/2014 10:55:41,1536
1023,A02780425,2285,8/17/2015 9:44:13,1248
1024,A19579768,774,2/3/2017 10:38:21,824
1025,A01555337,1320,7/8/2017 12:29:56,130
1026,A19532398,1694,4/19/2015 15:12:53,342
1027,A24510935,2519,1/4/2018 16:48:37,882
1028,A01412404,985,1/25/2020 11:53:36,2398
1029,A00255025,2807,8/18/2016 14:49:6,2877
1030,A00822747,1086,4/24/2018 10:26:24,1170
1031,A01036829,415,7/9/2019 11:9:57,1584
1032,A00245522,2281,2/22/2014 9:5:14,2044
1033,A18046862,111,4/17/2015 9:33:37,755
1034,A15935860,1184,4/12/2017 11:25:41,2245
1035,A24522611,2260,1/26/2020 14:34:31,2894
1036,A09175874,2156,8/18/2015 9:19:51,1514
1037,A18033780,228,11/22/2020 14:16:45,2262
1038,A01646022,252,6/18/2016 9:42:27,887
1039,A01020682,1805,3/17/2018 8:52:25,948
1040,A01687609,166,5/15/2017 11:28:6,1643
1041,A13694237,2027,5/12/2020 14:7:33,2355
1042,A08062993,1220,11/19/2017 16:6:36,1106
1043,A19541939,2937,2/19/2020 8:19:46,2602
1044,A00830151,1471,1/9/2019 16:51:31,1534
1045,A24132362,106,9/14/2015 16:11:56,2566
1046,A18034271,1516,11/22/2014 15:22:32,2168
1047,A08042065,883,4/6/2017 10:17:32,1911
1048,A00810519,1734,9/20/2015 14:27:19,2202
1049,A00721093,1062,11/7/2014 16:30:13,1443
1050,A18077570,2721,3/14/2017 13:23:15,763
1051,A00257099,2567,7/12/2016 9:9:12,2379
1052,A11826874,2057,8/10/2016 10:15:16,42
1053,A16832732,676,6/6/2017 15:4:10,938
1054,A02756764,252,4/10/2015 14:32:51,2920
1055,A01469617,1457,3/6/2020 8:10:34,746
1056,A01618700,2659,3/21/2015 13:57:4,124
1057,A18053714,2815,8/1/2019 12:6:37,907
1058,A08590521,1469,4/14/2015 9:35:23,1579
1059,A13687290,758,5/9/2019 9:0:39,2879
1060,A01432251,2787,8/5/2016 12:27:7,1640
1061,A08538689,1669,2/13/2017 15:39:43,2514
1062,A01515485,2688,5/6/2018 15:19:43,2712
1063,A15911023,2198,3/25/2020 13:33:25,1114
1064,A01592709,2245,8/5/2020 8:3:13,958
1065,A00825075,945,8/11/2020 13:31:31,2001
1066,A08070624,2719,5/15/2014 9:23:21,117
1067,A24520169,15,7/4/2018 16:23:41,1300
1068,A08022842,1200,1/15/2016 12:37:51,2936
1069,A08061711,1024,2/27/2018 9:32:1,7
1070,A11829806,1245,8/12/2018 16:6:16,880
1071,A13661389,2736,2/23/2020 14:15:7,1124
1072,A00385494,618,2/26/2018 10:48:28,2198
1073,A16877155,2343,3/20/2018 16:24:33,1597
1074,A01540092,6,2/13/2016 8:19:38,374
1075,A00771111,557,3/20/2019 10:51:24,1775
1076,A15970928,293,10/6/2019 8:44:8,1448
1077,A15933954,1494,7/16/2018 8:3:52,2755
1078,A24143834,118,3/14/2020 9:19:38,535
1079,A16840965,2973,10/23/2019 10:53:22,2079
1080,A01014626,2108,3/19/2020 12:33:22,1784
1081,A00373891,116,7/18/2015 11:22:19,2252
1082,A02783975,89,10/17/2014 8:47:16,2502
1083,A13674869,2228,8/25/2017 11:48:21,1777
1084,A01461013,2391,1/10/2016 8:52:48,2936
1085,A24149206,824,3/18/2019 8:42:10,2612
1086,A00293512,662,5/5/2020 8:20:39,2364
1087,A00296347,909,2/22/2015 10:27:2,1927
1088,A00273656,2164,6/13/2018 10:26:43,1657
1089,A01649801,2032,8/12/2014 10:41:5,2320
1090,A00887469,1906,4/12/2015 8:2:25,592
1091,A08015719,1646,6/23/2020 12:39:12,1429
1092,A01426816,1064,3/13/2016 12:6:21,1505
1093,A09142290,1798,8/15/2014 16:9:45,1830
1094,A15971989,1322,1/18/2019 12:51:17,129
1095,A11842479,802,9/8/2016 12:14:20,2951
1096,A00272311,1643,7/13/2019 15:14:48,464
1097,A08545529,1326,3/26/2014 9:57:9,813
1098,A13632787,2996,1/20/2018 15:41:32,2466
1099,A16288634,2830,10/4/2016 9:46:58,355
1100,A00245296,2691,11/4/2018 13:13:33,270
1101,A11897660,806,11/24/2014 15:24:48,1689
